,idade_pessoa,salario_pessoa,situacao_propriedade_pessoa,tempo_trabalhado_pessoa,motivo_emprestimo,pontuacao_emprestimo,valor_emprestimo,taxa_juros_emprestimo,status_emprestimo,porcentagem_salario_emprestimo,foi_inadimplente_cb,tempo_primeira_solicitacao_credito_cb
23400,26.0,76486.0,Hipoteca,4.0,Melhora do lar,A,6000.0,7.9,0.0,0.08,N,4
23401,28.0,80500.0,Hipoteca,4.0,Pagamento de débitos,A,6000.0,7.74,0.0,0.07,N,5
23402,25.0,33000.0,Aluguel,5.0,Médico,A,9000.0,7.14,0.0,0.27,N,2
23403,26.0,78000.0,Hipoteca,10.0,Educativo,B,14000.0,9.91,1.0,0.18,N,4
23404,27.0,45500.0,Hipoteca,2.0,Pagamento de débitos,C,5000.0,13.23,0.0,0.11,S,8
23405,25.0,50000.0,Hipoteca,9.0,Educativo,A,6400.0,8.32,0.0,0.13,N,3
23406,22.0,55000.0,Aluguel,6.0,Personal,C,3000.0,12.68,0.0,0.05,S,4
23407,21.0,33009.0,Própria,5.0,Empreendimento,B,12000.0,11.48,0.0,0.36,N,4
23408,24.0,77385.0,Aluguel,5.0,Pagamento de débitos,A,6150.0,5.99,0.0,0.08,N,4
23409,22.0,53774.0,Hipoteca,6.0,Pagamento de débitos,E,8600.0,19.42,1.0,0.16,N,2
23410,25.0,140004.0,Outro,8.0,Médico,C,4500.0,12.87,0.0,0.03,N,4
23411,25.0,125000.0,Aluguel,3.0,Melhora do lar,B,7500.0,12.69,0.0,0.06,N,4
23412,28.0,78000.0,Aluguel,12.0,Melhora do lar,G,24625.0,18.36,1.0,0.32,N,5
23413,35.0,84000.0,Própria,4.0,Melhora do lar,A,9000.0,6.76,0.0,0.11,N,6
23414,24.0,90000.0,Aluguel,0.0,Pagamento de débitos,A,15000.0,7.9,0.0,0.17,N,2
23415,37.0,54000.0,Hipoteca,1.0,Educativo,D,3500.0,16.89,1.0,0.06,S,13
23416,24.0,50000.0,Aluguel,1.0,Melhora do lar,D,5000.0,15.62,1.0,0.1,N,4
23417,36.0,50000.0,Aluguel,4.0,Melhora do lar,A,15000.0,8.9,0.0,0.3,N,14
23418,37.0,28500.0,Hipoteca,6.0,Educativo,A,1800.0,6.76,0.0,0.06,N,12
23419,31.0,47500.0,Aluguel,2.0,Empreendimento,C,10000.0,15.96,0.0,0.21,N,6
23420,29.0,400000.0,Hipoteca,10.0,Educativo,B,25000.0,11.12,0.0,0.06,N,8
23421,32.0,90000.0,Aluguel,2.0,Pagamento de débitos,B,10000.0,11.12,0.0,0.11,N,8
23422,27.0,38004.0,Hipoteca,0.0,Pagamento de débitos,D,12000.0,16.77,1.0,0.32,N,6
23423,26.0,47000.0,Própria,8.0,Empreendimento,A,12500.0,8.49,0.0,0.27,N,2
23424,28.0,30000.0,Hipoteca,4.0,Educativo,A,3000.0,6.76,0.0,0.1,N,9
23425,41.0,57600.0,Aluguel,6.0,Personal,A,8000.0,6.03,0.0,0.14,N,12
23426,31.0,59712.0,Aluguel,0.0,Pagamento de débitos,E,24000.0,17.43,1.0,0.4,N,9
23427,23.0,130000.0,Hipoteca,4.0,Educativo,A,6800.0,8.49,0.0,0.05,N,3
23428,24.0,69996.0,Aluguel,1.0,Educativo,B,9600.0,11.71,0.0,0.14,N,4
23429,37.0,65000.0,Aluguel,2.0,Personal,B,20000.0,10.25,1.0,0.31,N,16
23430,35.0,72000.0,Hipoteca,3.0,Melhora do lar,A,12800.0,6.62,0.0,0.18,N,5
23431,25.0,54996.0,Hipoteca,0.0,Empreendimento,A,10000.0,8.94,0.0,0.18,N,2
23432,46.0,58000.0,Hipoteca,10.0,Personal,C,6300.0,11.03,0.0,0.11,N,13
23433,23.0,39000.0,Própria,7.0,Médico,B,3000.0,10.62,0.0,0.08,N,2
23434,21.0,30000.0,Aluguel,1.0,Empreendimento,C,6000.0,13.16,1.0,0.2,N,4
23435,22.0,32400.0,Hipoteca,6.0,Educativo,A,3625.0,6.92,0.0,0.11,N,3
23436,30.0,100000.0,Hipoteca,9.0,Médico,A,12000.0,8.9,0.0,0.12,N,10
23437,22.0,84500.0,Aluguel,6.0,Personal,F,25000.0,18.3,0.0,0.3,N,4
23438,26.0,27600.0,Aluguel,0.0,Médico,A,4725.0,6.54,0.0,0.17,N,2
23439,24.0,75000.0,Hipoteca,8.0,Médico,C,8000.0,15.23,0.0,0.11,S,3
23440,37.0,79000.0,Aluguel,2.0,Pagamento de débitos,B,6000.0,10.0,0.0,0.08,N,16
23441,37.0,26240.0,Aluguel,0.0,Empreendimento,B,6600.0,11.49,0.0,0.25,N,15
23442,24.0,112000.0,Aluguel,8.0,Melhora do lar,A,6400.0,6.62,0.0,0.06,N,2
23443,24.0,120390.0,Aluguel,8.0,Melhora do lar,A,3000.0,5.79,0.0,0.02,N,4
23444,25.0,28128.0,Aluguel,2.0,Empreendimento,D,7500.0,15.33,1.0,0.27,N,3
23445,31.0,118000.0,Hipoteca,8.0,Médico,B,6000.0,12.69,0.0,0.05,N,9
23446,29.0,62000.0,Hipoteca,6.0,Empreendimento,A,12000.0,7.51,0.0,0.19,N,8
23447,23.0,89100.0,Aluguel,7.0,Personal,C,16000.0,13.92,0.0,0.18,S,4
23448,24.0,30000.0,Própria,7.0,Melhora do lar,C,10000.0,12.61,0.0,0.33,S,2
23449,27.0,42000.0,Própria,3.0,Personal,B,8500.0,10.38,0.0,0.2,N,7
23450,36.0,36000.0,Própria,11.0,Empreendimento,A,15000.0,7.9,0.0,0.42,N,12
23451,23.0,56500.0,Aluguel,7.0,Pagamento de débitos,D,3000.0,14.84,1.0,0.05,S,3
23452,24.0,9600.0,Própria,2.0,Empreendimento,A,3200.0,7.88,1.0,0.33,N,2
23453,23.0,90000.0,Aluguel,3.0,Personal,B,6000.0,10.25,0.0,0.07,N,3
23454,22.0,42200.0,Aluguel,6.0,Empreendimento,D,12800.0,15.21,1.0,0.3,N,2
23455,43.0,20000.0,Própria,15.0,Educativo,A,5000.0,7.14,0.0,0.25,N,15
23456,27.0,84996.0,Aluguel,12.0,Personal,B,10000.0,10.51,0.0,0.12,N,7
23457,24.0,54996.0,Aluguel,7.0,Médico,B,15000.0,11.14,0.0,0.27,N,4
23458,38.0,55000.0,Aluguel,2.0,Melhora do lar,B,14000.0,11.48,0.0,0.25,N,16
23459,23.0,145000.0,Hipoteca,3.0,Médico,B,12000.0,10.37,0.0,0.08,N,2
23460,23.0,29856.0,Aluguel,0.0,Personal,A,10300.0,8.94,1.0,0.34,N,4
23461,40.0,25000.0,Própria,2.0,Empreendimento,A,8500.0,7.51,0.0,0.34,N,11
23462,22.0,70000.0,Hipoteca,6.0,Educativo,A,6000.0,7.14,0.0,0.09,N,4
23463,24.0,60000.0,Hipoteca,8.0,Educativo,B,7000.0,11.71,0.0,0.12,N,2
23464,32.0,68000.0,Aluguel,16.0,Empreendimento,D,5000.0,15.7,0.0,0.07,N,7
23465,24.0,100800.0,Hipoteca,4.0,Educativo,B,21000.0,11.49,0.0,0.21,N,4
23466,22.0,38000.0,Aluguel,0.0,Educativo,B,2000.0,11.36,0.0,0.05,N,3
23467,27.0,118500.0,Hipoteca,4.0,Pagamento de débitos,A,15000.0,6.91,0.0,0.13,N,9
23468,32.0,170000.0,Hipoteca,16.0,Empreendimento,A,6000.0,7.9,0.0,0.04,N,8
23469,26.0,59020.0,Hipoteca,10.0,Personal,B,7000.0,10.0,0.0,0.12,N,2
23470,25.0,115000.0,Hipoteca,9.0,Personal,A,4000.0,6.03,0.0,0.03,N,4
23471,29.0,115000.0,Hipoteca,10.0,Empreendimento,C,5600.0,13.43,0.0,0.05,S,8
23472,23.0,52000.0,Aluguel,5.0,Educativo,C,8000.0,13.22,0.0,0.15,S,4
23473,38.0,9732.0,Aluguel,9.0,Educativo,A,2200.0,9.63,1.0,0.23,N,17
23474,26.0,45000.0,Hipoteca,6.0,Médico,C,6000.0,14.27,0.0,0.13,S,4
23475,24.0,75000.0,Hipoteca,3.0,Empreendimento,A,16000.0,6.62,0.0,0.21,N,2
23476,38.0,35000.0,Aluguel,5.0,Empreendimento,D,5000.0,15.37,0.0,0.14,S,14
23477,44.0,58000.0,Aluguel,2.0,Melhora do lar,C,15000.0,13.48,0.0,0.26,S,15
23478,23.0,74800.0,Aluguel,1.0,Médico,E,20000.0,17.04,1.0,0.23,S,2
23479,28.0,98000.0,Aluguel,0.0,Melhora do lar,D,20000.0,14.96,1.0,0.2,N,6
23480,26.0,59000.0,Aluguel,7.0,Médico,D,6000.0,16.49,1.0,0.1,N,2
23481,22.0,52000.0,Hipoteca,6.0,Personal,A,4800.0,8.59,0.0,0.09,N,2
23482,22.0,52000.0,Hipoteca,6.0,Educativo,C,9750.0,13.06,0.0,0.19,N,3
23483,29.0,71000.0,Hipoteca,4.0,Empreendimento,A,4000.0,7.14,0.0,0.06,N,5
23484,23.0,76000.0,Hipoteca,7.0,Médico,B,3600.0,10.65,0.0,0.05,N,3
23485,25.0,32500.0,Hipoteca,3.0,Educativo,A,12500.0,7.9,0.0,0.38,N,4
23486,32.0,85000.0,Hipoteca,1.0,Melhora do lar,C,7500.0,10.78,0.0,0.09,N,10
23487,28.0,13500.0,Própria,0.0,Personal,A,6700.0,9.63,1.0,0.5,N,5
23488,21.0,30000.0,Aluguel,5.0,Empreendimento,A,12000.0,5.79,1.0,0.4,N,3
23489,47.0,30000.0,Aluguel,6.0,Personal,C,3000.0,12.23,0.0,0.1,S,16
23490,25.0,24996.0,Aluguel,2.0,Educativo,A,9250.0,8.59,1.0,0.37,N,4
23491,25.0,42000.0,Aluguel,8.0,Médico,A,7000.0,5.79,0.0,0.17,N,2
23492,22.0,48996.0,Hipoteca,5.0,Médico,A,5000.0,7.9,0.0,0.1,N,4
23493,27.0,25200.0,Aluguel,2.0,Empreendimento,A,1800.0,6.76,0.0,0.07,N,10
23494,28.0,50000.0,Hipoteca,12.0,Empreendimento,B,3000.0,10.36,0.0,0.06,N,7
23495,32.0,45000.0,Aluguel,3.0,Personal,B,2400.0,12.42,0.0,0.05,N,6
23496,25.0,90000.0,Aluguel,9.0,Educativo,B,10000.0,12.42,0.0,0.11,N,4
23497,27.0,43900.0,Hipoteca,2.0,Personal,B,14000.0,10.38,0.0,0.32,N,10
23498,23.0,30000.0,Aluguel,0.0,Empreendimento,B,7000.0,12.69,0.0,0.23,N,2
23499,24.0,90000.0,Hipoteca,8.0,Melhora do lar,E,24000.0,17.56,0.0,0.27,N,3
23500,26.0,50000.0,Própria,10.0,Personal,A,14400.0,7.49,0.0,0.29,N,4
23501,22.0,34000.0,Aluguel,0.0,Educativo,D,16000.0,13.24,1.0,0.47,N,3
23502,24.0,95000.0,Própria,4.0,Melhora do lar,C,10000.0,15.23,0.0,0.11,S,3
23503,26.0,78948.0,Hipoteca,3.0,Médico,B,17500.0,11.83,0.0,0.22,N,2
23504,24.0,120000.0,Aluguel,9.0,Médico,C,15400.0,14.26,0.0,0.13,N,2
23505,24.0,55000.0,Aluguel,5.0,Pagamento de débitos,B,8500.0,9.88,0.0,0.15,N,2
23506,22.0,70000.0,Própria,6.0,Personal,B,12000.0,12.53,0.0,0.17,N,4
23507,38.0,85000.0,Hipoteca,15.0,Empreendimento,A,15000.0,6.03,0.0,0.18,N,15
23508,21.0,27600.0,Aluguel,5.0,Educativo,A,7000.0,5.99,0.0,0.25,N,2
23509,23.0,88000.0,Hipoteca,7.0,Médico,C,18150.0,12.68,0.0,0.21,N,2
23510,35.0,54000.0,Aluguel,1.0,Educativo,D,9000.0,14.46,1.0,0.17,N,8
23511,22.0,80000.0,Hipoteca,6.0,Educativo,B,16000.0,11.99,0.0,0.2,N,3
23512,22.0,42000.0,Aluguel,6.0,Pagamento de débitos,B,6000.0,10.65,0.0,0.14,N,2
23513,24.0,38000.0,Aluguel,2.0,Educativo,C,3000.0,13.06,0.0,0.08,N,4
23514,32.0,80000.0,Aluguel,1.0,Médico,C,25000.0,12.87,1.0,0.31,N,9
23515,24.0,90000.0,Hipoteca,0.0,Médico,B,13000.0,12.42,0.0,0.14,N,3
23516,44.0,73500.0,Própria,2.0,Empreendimento,B,20000.0,12.18,0.0,0.27,N,17
23517,26.0,58000.0,Hipoteca,2.0,Personal,A,3000.0,6.92,0.0,0.05,N,4
23518,32.0,56784.0,Própria,3.0,Personal,D,12000.0,14.96,0.0,0.21,S,10
23519,41.0,40000.0,Aluguel,3.0,Personal,A,9200.0,7.49,0.0,0.23,N,15
23520,26.0,46000.0,Aluguel,4.0,Pagamento de débitos,A,9000.0,7.14,0.0,0.2,N,3
23521,28.0,48000.0,Aluguel,0.0,Educativo,B,10000.0,10.08,0.0,0.21,N,6
23522,31.0,64000.0,Aluguel,9.0,Melhora do lar,C,8000.0,14.22,0.0,0.13,S,9
23523,24.0,60000.0,Aluguel,1.0,Médico,C,10000.0,12.73,0.0,0.17,S,2
23524,26.0,57600.0,Aluguel,10.0,Melhora do lar,A,10000.0,6.62,0.0,0.17,N,4
23525,22.0,31680.0,Aluguel,6.0,Educativo,B,6000.0,11.12,0.0,0.19,N,4
23526,47.0,85000.0,Hipoteca,5.0,Pagamento de débitos,A,5500.0,6.76,0.0,0.06,N,12
23527,23.0,52780.0,Hipoteca,2.0,Personal,A,8000.0,7.51,0.0,0.15,N,2
23528,38.0,110000.0,Própria,6.0,Personal,C,12000.0,12.99,0.0,0.11,S,11
23529,25.0,50000.0,Aluguel,6.0,Médico,C,8400.0,13.22,0.0,0.17,N,3
23530,23.0,54000.0,Hipoteca,7.0,Médico,A,13500.0,9.63,0.0,0.25,N,2
23531,28.0,33288.0,Aluguel,2.0,Pagamento de débitos,C,10800.0,12.09,1.0,0.32,N,5
23532,26.0,63400.0,Própria,0.0,Empreendimento,B,20000.0,9.62,0.0,0.32,N,3
23533,23.0,97781.0,Hipoteca,7.0,Empreendimento,A,15000.0,6.54,0.0,0.15,N,3
23534,22.0,64000.0,Hipoteca,1.0,Pagamento de débitos,A,6625.0,6.62,0.0,0.1,N,2
23535,24.0,53500.0,Aluguel,0.0,Melhora do lar,A,9800.0,6.17,0.0,0.18,N,4
23536,23.0,42000.0,Própria,7.0,Educativo,B,4400.0,11.89,0.0,0.1,N,4
23537,26.0,127992.0,Hipoteca,10.0,Personal,C,26000.0,13.99,0.0,0.2,N,2
23538,38.0,40000.0,Hipoteca,5.0,Médico,A,10000.0,5.99,0.0,0.25,N,17
23539,21.0,21600.0,Hipoteca,2.0,Pagamento de débitos,A,3800.0,5.99,0.0,0.18,N,2
23540,32.0,81000.0,Hipoteca,1.0,Personal,B,10000.0,10.37,0.0,0.12,N,10
23541,53.0,24000.0,Aluguel,5.0,Médico,B,4400.0,12.42,0.0,0.18,N,23
23542,24.0,45000.0,Aluguel,1.0,Educativo,A,8400.0,7.9,0.0,0.19,N,3
23543,23.0,67000.0,Aluguel,3.0,Educativo,A,25000.0,7.9,1.0,0.37,N,3
23544,35.0,153660.0,Hipoteca,3.0,Melhora do lar,A,24000.0,7.9,0.0,0.16,N,10
23545,28.0,65000.0,Própria,1.0,Médico,C,2500.0,13.22,0.0,0.04,S,7
23546,28.0,604000.0,Hipoteca,12.0,Personal,B,25000.0,9.01,1.0,0.04,N,9
23547,33.0,87120.0,Hipoteca,10.0,Personal,A,2850.0,7.51,0.0,0.03,N,7
23548,31.0,22800.0,Aluguel,3.0,Melhora do lar,A,2400.0,8.49,1.0,0.11,N,8
23549,42.0,97600.0,Aluguel,0.0,Educativo,A,7000.0,8.9,0.0,0.07,N,13
23550,35.0,70000.0,Hipoteca,14.0,Melhora do lar,B,20000.0,11.49,0.0,0.29,N,10
23551,27.0,130000.0,Hipoteca,2.0,Empreendimento,B,5000.0,9.99,0.0,0.04,N,9
23552,36.0,64000.0,Aluguel,0.0,Educativo,D,10000.0,15.28,1.0,0.16,S,12
23553,23.0,70000.0,Hipoteca,0.0,Pagamento de débitos,A,3525.0,6.91,0.0,0.05,N,3
23554,23.0,30000.0,Hipoteca,4.0,Pagamento de débitos,A,1000.0,6.62,1.0,0.03,N,3
23555,21.0,55400.0,Hipoteca,5.0,Melhora do lar,C,5000.0,14.27,1.0,0.09,N,4
23556,28.0,73000.0,Hipoteca,5.0,Personal,C,12000.0,13.11,0.0,0.16,N,9
23557,40.0,28800.0,Aluguel,4.0,Pagamento de débitos,B,5400.0,10.37,0.0,0.19,N,15
23558,21.0,100000.0,Aluguel,1.0,Pagamento de débitos,A,7800.0,7.88,0.0,0.08,N,2
23559,25.0,60000.0,Aluguel,3.0,Personal,A,17000.0,6.91,0.0,0.28,N,2
23560,22.0,61402.0,Hipoteca,7.0,Educativo,B,10800.0,9.99,0.0,0.18,N,2
23561,26.0,24000.0,Aluguel,10.0,Médico,B,4500.0,12.42,0.0,0.19,N,4
23562,33.0,95000.0,Hipoteca,17.0,Médico,A,12000.0,7.29,0.0,0.13,N,6
23563,25.0,50004.0,Aluguel,3.0,Personal,D,12000.0,15.31,0.0,0.24,S,3
23564,25.0,28800.0,Aluguel,5.0,Personal,A,5575.0,6.62,0.0,0.19,N,4
23565,21.0,35000.0,Aluguel,3.0,Educativo,A,1500.0,5.79,0.0,0.04,N,2
23566,25.0,36000.0,Aluguel,1.0,Médico,D,15000.0,15.05,1.0,0.42,S,2
23567,29.0,75000.0,Hipoteca,6.0,Médico,A,8000.0,5.42,0.0,0.11,N,5
23568,27.0,26400.0,Aluguel,0.0,Personal,B,8000.0,10.59,1.0,0.3,N,7
23569,24.0,35000.0,Hipoteca,9.0,Melhora do lar,B,8000.0,11.71,0.0,0.23,N,2
23570,23.0,17000.0,Aluguel,0.0,Empreendimento,B,1750.0,10.95,0.0,0.1,N,3
23571,31.0,84000.0,Hipoteca,2.0,Educativo,D,10400.0,14.96,0.0,0.12,N,7
23572,24.0,56000.0,Aluguel,6.0,Personal,A,9000.0,7.29,0.0,0.16,N,2
23573,24.0,30500.0,Aluguel,2.0,Personal,F,6800.0,21.74,1.0,0.22,S,4
23574,24.0,49500.0,Aluguel,9.0,Educativo,D,6000.0,16.07,0.0,0.12,S,4
23575,38.0,60000.0,Hipoteca,22.0,Empreendimento,B,2700.0,11.99,0.0,0.04,N,15
23576,36.0,90000.0,Hipoteca,2.0,Educativo,D,20000.0,14.61,0.0,0.22,S,11
23577,33.0,48000.0,Aluguel,2.0,Médico,B,1500.0,11.71,0.0,0.03,N,8
23578,22.0,38000.0,Hipoteca,6.0,Médico,A,4000.0,6.76,0.0,0.11,N,2
23579,22.0,210000.0,Hipoteca,6.0,Empreendimento,B,16000.0,10.62,0.0,0.08,N,4
23580,22.0,24000.0,Própria,2.0,Personal,C,3000.0,13.61,0.0,0.13,N,2
23581,21.0,51996.0,Aluguel,5.0,Personal,A,4600.0,8.59,0.0,0.09,N,2
23582,22.0,60350.0,Aluguel,1.0,Médico,D,25000.0,15.95,1.0,0.35,N,4
23583,29.0,27000.0,Aluguel,2.0,Educativo,B,2725.0,9.63,0.0,0.1,N,6
23584,23.0,56160.0,Hipoteca,2.0,Personal,B,3050.0,10.59,0.0,0.05,N,2
23585,34.0,38000.0,Hipoteca,12.0,Pagamento de débitos,B,12775.0,9.91,0.0,0.34,N,5
23586,22.0,29570.0,Aluguel,6.0,Pagamento de débitos,D,8000.0,14.42,1.0,0.27,S,4
23587,36.0,155000.0,Hipoteca,12.0,Empreendimento,B,25000.0,10.74,0.0,0.16,N,11
23588,32.0,250000.0,Hipoteca,9.0,Empreendimento,D,25000.0,14.59,0.0,0.1,N,7
23589,29.0,71000.0,Aluguel,4.0,Pagamento de débitos,A,9700.0,8.94,0.0,0.14,N,5
23590,22.0,62400.0,Aluguel,2.0,Empreendimento,B,5000.0,12.69,0.0,0.08,N,3
23591,25.0,24000.0,Hipoteca,0.0,Pagamento de débitos,C,6000.0,13.49,0.0,0.25,S,3
23592,63.0,106000.0,Hipoteca,0.0,Personal,C,11500.0,12.98,0.0,0.11,N,23
23593,36.0,95000.0,Hipoteca,18.0,Personal,B,13000.0,10.65,0.0,0.14,N,11
23594,23.0,61615.0,Hipoteca,4.0,Médico,B,13000.0,10.62,0.0,0.21,N,3
23595,32.0,57223.0,Aluguel,0.0,Personal,B,15000.0,11.83,1.0,0.26,N,5
23596,32.0,49268.0,Aluguel,11.0,Empreendimento,A,12000.0,5.79,0.0,0.24,N,6
23597,22.0,16800.0,Hipoteca,0.0,Melhora do lar,C,4750.0,13.85,1.0,0.28,S,2
23598,40.0,98000.0,Hipoteca,4.0,Empreendimento,B,5200.0,9.63,0.0,0.05,N,16
23599,24.0,35000.0,Aluguel,0.0,Personal,B,4200.0,10.37,0.0,0.12,N,4
23600,23.0,48000.0,Aluguel,7.0,Empreendimento,B,5000.0,8.7,0.0,0.1,N,3
23601,21.0,42500.0,Aluguel,3.0,Educativo,C,25000.0,12.73,1.0,0.59,S,3
23602,28.0,50000.0,Aluguel,0.0,Médico,C,8000.0,14.27,0.0,0.16,N,9
23603,20.0,65000.0,Hipoteca,4.0,Educativo,B,4800.0,9.99,0.0,0.07,N,2
23604,23.0,49635.0,Hipoteca,6.0,Personal,A,12000.0,7.29,1.0,0.24,N,3
23605,23.0,47233.0,Aluguel,7.0,Médico,B,5000.0,11.36,0.0,0.11,N,3
23606,32.0,195000.0,Aluguel,4.0,Pagamento de débitos,C,1250.0,13.23,0.0,0.01,N,7
23607,38.0,37440.0,Aluguel,14.0,Empreendimento,C,19750.0,13.92,1.0,0.53,N,16
23608,31.0,60000.0,Outro,2.0,Melhora do lar,B,15000.0,11.26,0.0,0.25,N,6
23609,25.0,30000.0,Aluguel,2.0,Educativo,A,5500.0,8.0,0.0,0.18,N,4
23610,24.0,83904.0,Hipoteca,8.0,Pagamento de débitos,D,16000.0,16.07,1.0,0.19,S,4
23611,24.0,80000.0,Hipoteca,8.0,Médico,A,5550.0,8.49,0.0,0.07,N,3
23612,32.0,83820.0,Hipoteca,5.0,Educativo,B,12800.0,9.99,0.0,0.15,N,6
23613,22.0,31000.0,Aluguel,2.0,Médico,B,5000.0,10.62,0.0,0.16,N,4
23614,25.0,49600.0,Hipoteca,9.0,Médico,C,10000.0,11.66,0.0,0.2,S,4
23615,24.0,23000.0,Aluguel,2.0,Educativo,A,1600.0,7.68,0.0,0.07,N,2
23616,25.0,90000.0,Hipoteca,0.0,Educativo,B,9000.0,12.69,0.0,0.1,N,3
23617,29.0,84000.0,Própria,13.0,Personal,A,6000.0,5.42,0.0,0.07,N,5
23618,25.0,65000.0,Aluguel,1.0,Melhora do lar,A,3000.0,8.49,0.0,0.05,N,4
23619,23.0,25960.0,Aluguel,1.0,Empreendimento,B,12250.0,10.37,1.0,0.47,N,4
23620,23.0,120000.0,Aluguel,7.0,Personal,B,13000.0,11.71,0.0,0.11,N,4
23621,27.0,135000.0,Hipoteca,3.0,Médico,B,25000.0,11.12,0.0,0.19,N,8
23622,24.0,55000.0,Hipoteca,3.0,Educativo,D,7500.0,14.84,0.0,0.14,S,2
23623,27.0,32160.0,Aluguel,1.0,Médico,D,4000.0,15.99,1.0,0.12,N,9
23624,33.0,39504.0,Hipoteca,17.0,Personal,A,3000.0,7.37,0.0,0.08,N,9
23625,23.0,63000.0,Hipoteca,2.0,Personal,B,10000.0,10.59,0.0,0.16,N,2
23626,41.0,21000.0,Aluguel,1.0,Médico,A,5500.0,5.79,0.0,0.26,N,14
23627,38.0,61000.0,Aluguel,0.0,Personal,B,1000.0,9.45,0.0,0.02,N,17
23628,24.0,55243.0,Hipoteca,6.0,Médico,B,2900.0,9.62,1.0,0.04,N,2
23629,25.0,55000.0,Aluguel,4.0,Personal,A,2500.0,7.88,0.0,0.05,N,2
23630,26.0,190000.0,Própria,10.0,Personal,B,25000.0,9.25,0.0,0.13,N,2
23631,44.0,94128.0,Hipoteca,14.0,Médico,A,4400.0,7.29,0.0,0.05,N,11
23632,35.0,101400.0,Hipoteca,11.0,Personal,A,4500.0,9.32,0.0,0.04,N,8
23633,26.0,22440.0,Própria,10.0,Empreendimento,B,4750.0,11.86,0.0,0.21,N,4
23634,38.0,72000.0,Hipoteca,2.0,Personal,B,8000.0,12.21,0.0,0.11,N,14
23635,25.0,49500.0,Hipoteca,3.0,Pagamento de débitos,C,9250.0,13.79,0.0,0.19,S,2
23636,28.0,30000.0,Aluguel,13.0,Médico,B,14800.0,11.14,1.0,0.49,N,7
23637,23.0,90000.0,Aluguel,7.0,Educativo,C,7500.0,11.03,0.0,0.08,N,4
23638,22.0,39000.0,Aluguel,2.0,Personal,D,10000.0,16.07,1.0,0.26,S,2
23639,26.0,40000.0,Aluguel,4.0,Médico,B,15000.0,10.99,1.0,0.38,N,3
23640,26.0,51600.0,Aluguel,1.0,Melhora do lar,A,5000.0,8.94,1.0,0.1,N,2
23641,25.0,49000.0,Aluguel,2.0,Médico,A,7750.0,9.63,0.0,0.16,N,4
23642,25.0,28800.0,Aluguel,0.0,Educativo,A,5000.0,8.9,0.0,0.17,N,4
23643,25.0,39000.0,Aluguel,9.0,Médico,A,5000.0,7.49,0.0,0.13,N,4
23644,28.0,100000.0,Hipoteca,2.0,Personal,A,13500.0,9.38,0.0,0.14,N,9
23645,28.0,108000.0,Hipoteca,4.0,Pagamento de débitos,B,10000.0,10.74,0.0,0.09,N,6
23646,24.0,75000.0,Aluguel,5.0,Empreendimento,D,8000.0,15.37,0.0,0.11,S,3
23647,30.0,32004.0,Própria,4.0,Empreendimento,A,5500.0,8.0,0.0,0.17,N,9
23648,27.0,102000.0,Hipoteca,2.0,Pagamento de débitos,B,7200.0,11.26,0.0,0.07,N,8
23649,25.0,58000.0,Hipoteca,4.0,Médico,B,17000.0,10.95,0.0,0.29,N,4
23650,22.0,70000.0,Própria,0.0,Médico,B,15000.0,11.26,0.0,0.21,N,3
23651,22.0,53808.0,Hipoteca,5.0,Personal,A,6000.0,8.9,0.0,0.11,N,2
23652,25.0,88000.0,Hipoteca,7.0,Médico,B,11000.0,11.14,0.0,0.13,N,4
23653,25.0,42000.0,Aluguel,2.0,Empreendimento,B,2000.0,9.25,0.0,0.05,N,3
23654,35.0,67600.0,Aluguel,7.0,Personal,B,16000.0,11.58,0.0,0.24,N,5
23655,27.0,80000.0,Própria,2.0,Personal,B,9000.0,12.21,0.0,0.11,N,8
23656,24.0,65000.0,Hipoteca,5.0,Médico,B,2000.0,9.62,0.0,0.03,N,3
23657,30.0,66000.0,Hipoteca,15.0,Empreendimento,B,15000.0,11.14,0.0,0.23,N,8
23658,22.0,60000.0,Hipoteca,6.0,Pagamento de débitos,A,17500.0,7.88,0.0,0.29,N,2
23659,24.0,30300.0,Hipoteca,0.0,Médico,A,5000.0,7.74,0.0,0.17,N,2
23660,23.0,36100.0,Aluguel,0.0,Educativo,B,6000.0,9.88,0.0,0.17,N,2
23661,28.0,64500.0,Hipoteca,1.0,Empreendimento,C,4000.0,13.79,1.0,0.06,S,8
23662,35.0,28080.0,Aluguel,3.0,Pagamento de débitos,C,9600.0,13.57,1.0,0.34,N,6
23663,35.0,31000.0,Própria,0.0,Médico,C,4275.0,10.28,0.0,0.14,N,7
23664,25.0,31417.0,Hipoteca,4.0,Educativo,B,7000.0,10.36,1.0,0.22,N,3
23665,28.0,78000.0,Hipoteca,5.0,Pagamento de débitos,A,12000.0,5.79,0.0,0.15,N,5
23666,31.0,51500.0,Aluguel,6.0,Educativo,D,19000.0,14.83,1.0,0.37,S,10
23667,28.0,83500.0,Hipoteca,1.0,Educativo,A,8000.0,7.14,0.0,0.1,N,8
23668,45.0,61000.0,Hipoteca,2.0,Pagamento de débitos,C,11600.0,13.48,0.0,0.19,N,11
23669,34.0,55500.0,Aluguel,2.0,Personal,A,10450.0,7.51,0.0,0.19,N,10
23670,23.0,57188.0,Hipoteca,7.0,Empreendimento,A,17450.0,6.62,0.0,0.31,N,3
